setting	config_id	quant	normalization	imputation	de_method	log2fc	fdr_method	project_count	eligible_projects	eligible_project_rate	failed_projects	failure_rate	median_benchmark_rank	mean_benchmark_rank	rank_iqr	win_frequency
LFQ	sum__limrots|bh|median|mindet|fc0.5|a0.05|none|k2	sum	median	mindet	limrots	0.5	bh	6	6	1.0	0	0.0	154.2	156.61666666666667	85.52500000000002	0.0
LFQ	maxlfq__limrots|bh|median|mindet|fc0.5|a0.05|none|k2	maxlfq	median	mindet	limrots	0.5	bh	6	6	1.0	0	0.0	154.3	155.38333333333335	88.475	0.0
LFQ	directlfq__rots|bh|median|mindet|fc0.5|a0.05|none|k2	directlfq	median	mindet	rots	0.5	bh	6	6	1.0	0	0.0	154.35000000000002	147.65	80.27499999999999	0.0
LFQ	maxlfq__rots|bh|none|impseqrob|fc0.5|a0.05|none|k2	maxlfq	none	impseqrob	rots	0.5	bh	6	6	1.0	0	0.0	154.4	139.3166666666667	100.89999999999998	0.0
LFQ	sum__deqms|bh|median|mindet|fc0.5|a0.05|none|k2	sum	median	mindet	deqms	0.5	bh	6	6	1.0	0	0.0	154.60000000000002	157.6	23.849999999999994	0.0
LFQ	sum__deqms|bh|median|seqknn|fc0.5|a0.05|none|k2	sum	median	seqknn	deqms	0.5	bh	6	6	1.0	0	0.0	154.85	153.78333333333333	55.07499999999999	0.0
LFQ	maxlfq__deqms|bh|median|minprob|fc0.5|a0.05|none|k2	maxlfq	median	minprob	deqms	0.5	bh	6	6	1.0	0	0.0	156.0	154.70000000000002	33.19999999999999	0.0
LFQ	sum__deqms|bh|median|minprob|fc0.5|a0.05|none|k2	sum	median	minprob	deqms	0.5	bh	6	6	1.0	0	0.0	156.7	156.25000000000003	49.0	0.0
LFQ	directlfq__limrots|bh|median|none|fc0.5|a0.05|none|k2	directlfq	median	none	limrots	0.5	bh	6	6	1.0	0	0.0	156.8	147.73333333333332	74.30000000000001	0.0
LFQ	pibaq__limma|bh|median|minprob|fc0.5|a0.05|none|k2	pibaq	median	minprob	limma	0.5	bh	6	6	1.0	0	0.0	157.2	160.25	56.20000000000002	0.0
LFQ	pibaq__rots|bh|none|seqknn|fc0.5|a0.05|none|k2	pibaq	none	seqknn	rots	0.5	bh	6	6	1.0	0	0.0	157.2	163.14999999999998	42.32500000000002	0.0
LFQ	sum__rots|bh|none|mindet|fc0.5|a0.05|none|k2	sum	none	mindet	rots	0.5	bh	6	6	1.0	0	0.0	158.10000000000002	150.28333333333333	65.47500000000001	0.0
LFQ	pibaq__limma|bh|median|impseq|fc0.5|a0.05|none|k2	pibaq	median	impseq	limma	0.5	bh	6	6	1.0	0	0.0	159.6	144.96666666666667	57.050000000000026	0.0
LFQ	pibaq__limma|bh|none|qrilc|fc0.5|a0.05|none|k2	pibaq	none	qrilc	limma	0.5	bh	6	6	1.0	0	0.0	159.60000000000002	158.63333333333333	70.74999999999999	0.0
LFQ	pibaq__deqms|bh|none|minprob|fc0.5|a0.05|none|k2	pibaq	none	minprob	deqms	0.5	bh	6	6	1.0	0	0.0	161.39999999999998	156.83333333333331	75.0	0.0
LFQ	directlfq__deqms|bh|median|qrilc|fc0.5|a0.05|none|k2	directlfq	median	qrilc	deqms	0.5	bh	6	6	1.0	0	0.0	161.45	157.65	71.22499999999998	0.0
LFQ	directlfq__limrots|bh|median|seqknn|fc0.5|a0.05|none|k2	directlfq	median	seqknn	limrots	0.5	bh	6	6	1.0	0	0.0	162.35000000000002	143.41666666666666	118.475	0.0
LFQ	maxlfq__limma|bh|median|minprob|fc0.5|a0.05|none|k2	maxlfq	median	minprob	limma	0.5	bh	6	6	1.0	0	0.0	162.85	163.46666666666667	4.824999999999989	0.0
LFQ	sum__limma|bh|median|minprob|fc0.5|a0.05|none|k2	sum	median	minprob	limma	0.5	bh	6	6	1.0	0	0.0	163.1	162.63333333333335	22.0	0.0
LFQ	maxlfq__deqms|bh|median|knn|fc0.5|a0.05|none|k2	maxlfq	median	knn	deqms	0.5	bh	6	6	1.0	0	0.0	163.2	145.5	77.85000000000002	0.0
LFQ	directlfq__rots|bh|median|impseqrob|fc0.5|a0.05|none|k2	directlfq	median	impseqrob	rots	0.5	bh	6	6	1.0	0	0.0	163.25	161.14999999999998	137.625	0.0
LFQ	pibaq__limrots|bh|none|none|fc0.5|a0.05|none|k2	pibaq	none	none	limrots	0.5	bh	6	6	1.0	0	0.0	163.3	184.08333333333334	76.42500000000001	0.0
LFQ	maxlfq__rots|bh|median|seqknn|fc0.5|a0.05|none|k2	maxlfq	median	seqknn	rots	0.5	bh	6	6	1.0	0	0.0	163.55	177.91666666666666	98.77500000000003	0.0
LFQ	directlfq__limrots|bh|median|minprob|fc0.5|a0.05|none|k2	directlfq	median	minprob	limrots	0.5	bh	6	6	1.0	0	0.0	163.95	143.58333333333334	107.925	0.0
LFQ	maxlfq__limrots|bh|median|seqknn|fc0.5|a0.05|none|k2	maxlfq	median	seqknn	limrots	0.5	bh	6	6	1.0	0	0.0	164.0	174.33333333333334	97.20000000000002	0.0
LFQ	maxlfq__limrots|bh|none|none|fc0.5|a0.05|none|k2	maxlfq	none	none	limrots	0.5	bh	6	6	1.0	0	0.0	164.2	170.1	53.900000000000006	0.0
LFQ	pibaq__limma|bh|median|qrilc|fc0.5|a0.05|none|k2	pibaq	median	qrilc	limma	0.5	bh	6	6	1.0	0	0.0	164.7	168.63333333333333	60.69999999999999	0.0
LFQ	pibaq__rots|bh|none|impseq|fc0.5|a0.05|none|k2	pibaq	none	impseq	rots	0.5	bh	6	6	1.0	0	0.0	165.55	181.4166666666667	46.275000000000006	0.0
LFQ	pibaq__limma|bh|none|impseqrob|fc0.5|a0.05|none|k2	pibaq	none	impseqrob	limma	0.5	bh	6	6	1.0	0	0.0	166.8	163.06666666666663	98.89999999999999	0.0
LFQ	directlfq__limrots|bh|median|knn|fc0.5|a0.05|none|k2	directlfq	median	knn	limrots	0.5	bh	6	6	1.0	0	0.0	167.5	145.76666666666665	128.2	0.0
LFQ	maxlfq__limrots|bh|none|qrilc|fc0.5|a0.05|none|k2	maxlfq	none	qrilc	limrots	0.5	bh	6	6	1.0	0	0.0	167.5	151.15	39.599999999999966	0.0
LFQ	pibaq__deqms|bh|none|impseqrob|fc0.5|a0.05|none|k2	pibaq	none	impseqrob	deqms	0.5	bh	6	6	1.0	0	0.0	167.64999999999998	151.78333333333333	101.925	0.0
LFQ	top3__limma|bh|median|seqknn|fc0.5|a0.05|none|k2	top3	median	seqknn	limma	0.5	bh	6	6	1.0	0	0.0	167.89999999999998	170.73333333333335	66.15	0.0
LFQ	pibaq__deqms|bh|median|mindet|fc0.5|a0.05|none|k2	pibaq	median	mindet	deqms	0.5	bh	6	6	1.0	0	0.0	168.39999999999998	167.46666666666667	49.599999999999994	0.0
LFQ	directlfq__limrots|bh|median|qrilc|fc0.5|a0.05|none|k2	directlfq	median	qrilc	limrots	0.5	bh	6	6	1.0	0	0.0	169.4	151.73333333333332	111.25	0.0
LFQ	top3__deqms|bh|median|seqknn|fc0.5|a0.05|none|k2	top3	median	seqknn	deqms	0.5	bh	6	6	1.0	0	0.0	169.7	172.04999999999998	66.025	0.0
LFQ	sum__limma|bh|median|knn|fc0.5|a0.05|none|k2	sum	median	knn	limma	0.5	bh	6	6	1.0	0	0.0	169.75	168.51666666666665	73.17499999999995	0.0
LFQ	pibaq__rots|bh|none|knn|fc0.5|a0.05|none|k2	pibaq	none	knn	rots	0.5	bh	6	6	1.0	0	0.0	169.85	177.78333333333333	44.67500000000001	0.0
LFQ	pibaq__rots|bh|none|impseqrob|fc0.5|a0.05|none|k2	pibaq	none	impseqrob	rots	0.5	bh	6	6	1.0	0	0.0	169.9	192.16666666666666	77.70000000000002	0.0
LFQ	maxlfq__limma|bh|median|knn|fc0.5|a0.05|none|k2	maxlfq	median	knn	limma	0.5	bh	6	6	1.0	0	0.0	170.2	144.29999999999998	68.85000000000002	0.0
LFQ	pibaq__rots|bh|none|none|fc0.5|a0.05|none|k2	pibaq	none	none	rots	0.5	bh	6	6	1.0	0	0.0	170.5	184.78333333333333	98.05000000000001	0.0
LFQ	pibaq__limrots|bh|median|impseq|fc0.5|a0.05|none|k2	pibaq	median	impseq	limrots	0.5	bh	6	6	1.0	0	0.0	170.6	161.18333333333334	89.77499999999999	0.0
LFQ	pibaq__rots|bh|median|mindet|fc0.5|a0.05|none|k2	pibaq	median	mindet	rots	0.5	bh	6	6	1.0	0	0.0	170.95	182.98333333333335	105.97499999999997	0.0
LFQ	maxlfq__rots|bh|none|none|fc0.5|a0.05|none|k2	maxlfq	none	none	rots	0.5	bh	6	6	1.0	0	0.0	171.5	165.7166666666667	42.599999999999994	0.0
LFQ	sum__deqms|bh|none|impseqrob|fc0.5|a0.05|none|k2	sum	none	impseqrob	deqms	0.5	bh	6	6	1.0	0	0.0	173.3	154.83333333333334	108.5	0.0
LFQ	maxlfq__limrots|bh|median|knn|fc0.5|a0.05|none|k2	maxlfq	median	knn	limrots	0.5	bh	6	6	1.0	0	0.0	173.9	179.13333333333333	63.20000000000002	0.0
LFQ	sum__rots|bh|median|seqknn|fc0.5|a0.05|none|k2	sum	median	seqknn	rots	0.5	bh	6	6	1.0	0	0.0	174.25	182.04999999999998	68.475	0.0
LFQ	pibaq__deqms|bh|median|minprob|fc0.5|a0.05|none|k2	pibaq	median	minprob	deqms	0.5	bh	6	6	1.0	0	0.0	174.39999999999998	181.16666666666666	42.24999999999997	0.0
LFQ	top3__limma|bh|median|mindet|fc0.5|a0.05|none|k2	top3	median	mindet	limma	0.5	bh	6	6	1.0	0	0.0	174.89999999999998	171.9333333333333	45.60000000000002	0.0
LFQ	directlfq__limrots|bh|median|mindet|fc0.5|a0.05|none|k2	directlfq	median	mindet	limrots	0.5	bh	6	6	1.0	0	0.0	175.35	136.18333333333337	141.925	0.0
LFQ	maxlfq__rots|bh|median|impseqrob|fc0.5|a0.05|none|k2	maxlfq	median	impseqrob	rots	0.5	bh	6	6	1.0	0	0.0	175.5	186.53333333333333	111.60000000000002	0.0
LFQ	top3__deqms|bh|median|mindet|fc0.5|a0.05|none|k2	top3	median	mindet	deqms	0.5	bh	6	6	1.0	0	0.0	175.6	169.14999999999998	46.44999999999999	0.0
LFQ	pibaq__deqms|bh|none|qrilc|fc0.5|a0.05|none|k2	pibaq	none	qrilc	deqms	0.5	bh	6	6	1.0	0	0.0	175.7	163.58333333333334	63.099999999999994	0.0
LFQ	sum__deqms|bh|median|knn|fc0.5|a0.05|none|k2	sum	median	knn	deqms	0.5	bh	6	6	1.0	0	0.0	176.1	167.31666666666666	83.80000000000001	0.0
LFQ	sum__limrots|bh|median|seqknn|fc0.5|a0.05|none|k2	sum	median	seqknn	limrots	0.5	bh	6	6	1.0	0	0.0	176.4	176.48333333333335	30.125	0.0
LFQ	sum__limma|bh|none|impseqrob|fc0.5|a0.05|none|k2	sum	none	impseqrob	limma	0.5	bh	6	6	1.0	0	0.0	176.7	154.96666666666667	115.25000000000003	0.0
LFQ	top3__deqms|bh|median|minprob|fc0.5|a0.05|none|k2	top3	median	minprob	deqms	0.5	bh	6	6	1.0	0	0.0	177.2	175.4333333333333	36.95000000000002	0.0
LFQ	sum__limma|bh|median|impseqrob|fc0.5|a0.05|none|k2	sum	median	impseqrob	limma	0.5	bh	6	6	1.0	0	0.0	177.5	160.6	68.85	0.0
LFQ	pibaq__rots|bh|median|impseq|fc0.5|a0.05|none|k2	pibaq	median	impseq	rots	0.5	bh	6	6	1.0	0	0.0	177.5	172.15	77.925	0.0
LFQ	pibaq__rots|bh|none|mindet|fc0.5|a0.05|none|k2	pibaq	none	mindet	rots	0.5	bh	6	6	1.0	0	0.0	177.6	165.18333333333334	65.32500000000002	0.0
LFQ	pibaq__limrots|bh|none|mindet|fc0.5|a0.05|none|k2	pibaq	none	mindet	limrots	0.5	bh	6	6	1.0	0	0.0	178.39999999999998	171.98333333333335	66.72500000000002	0.0
LFQ	maxlfq__rots|bh|median|knn|fc0.5|a0.05|none|k2	maxlfq	median	knn	rots	0.5	bh	6	6	1.0	0	0.0	178.7	184.9666666666667	53.00000000000003	0.0
LFQ	maxlfq__limrots|bh|median|impseqrob|fc0.5|a0.05|none|k2	maxlfq	median	impseqrob	limrots	0.5	bh	6	6	1.0	0	0.0	178.8	190.16666666666666	117.15	0.0
LFQ	pibaq__limrots|bh|median|none|fc0.5|a0.05|none|k2	pibaq	median	none	limrots	0.5	bh	6	6	1.0	0	0.0	178.85000000000002	169.88333333333335	32.224999999999994	0.0
LFQ	sum__deqms|bh|none|impseq|fc0.5|a0.05|none|k2	sum	none	impseq	deqms	0.5	bh	6	6	1.0	0	0.0	180.0	163.13333333333335	74.5	0.0
LFQ	maxlfq__limma|bh|median|none|fc0.5|a0.05|none|k2	maxlfq	median	none	limma	0.5	bh	6	6	1.0	0	0.0	180.8	172.9	105.32499999999999	0.0
LFQ	sum__deqms|bh|none|mindet|fc0.5|a0.05|none|k2	sum	none	mindet	deqms	0.5	bh	6	6	1.0	0	0.0	180.9	137.93333333333334	108.29999999999998	0.0
LFQ	directlfq__rots|bh|median|impseq|fc0.5|a0.05|none|k2	directlfq	median	impseq	rots	0.5	bh	6	6	1.0	0	0.0	181.75	150.86666666666665	139.175	0.0
LFQ	maxlfq__limrots|bh|median|minprob|fc0.5|a0.05|none|k2	maxlfq	median	minprob	limrots	0.5	bh	6	6	1.0	0	0.0	182.25	180.10000000000002	73.67500000000001	0.0
LFQ	maxlfq__deqms|bh|median|qrilc|fc0.5|a0.05|none|k2	maxlfq	median	qrilc	deqms	0.5	bh	6	6	1.0	0	0.0	182.4	175.93333333333337	46.150000000000006	0.0
LFQ	sum__limma|bh|none|knn|fc0.5|a0.05|none|k2	sum	none	knn	limma	0.5	bh	6	6	1.0	0	0.0	182.55	165.9	82.80000000000001	0.0
LFQ	maxlfq__rots|bh|none|qrilc|fc0.5|a0.05|none|k2	maxlfq	none	qrilc	rots	0.5	bh	6	6	1.0	0	0.0	182.89999999999998	160.08333333333331	26.82499999999999	0.0
LFQ	sum__limma|bh|none|mindet|fc0.5|a0.05|none|k2	sum	none	mindet	limma	0.5	bh	6	6	1.0	0	0.0	183.4	146.5666666666667	94.39999999999999	0.0
LFQ	directlfq__limrots|bh|median|impseqrob|fc0.5|a0.05|none|k2	directlfq	median	impseqrob	limrots	0.5	bh	6	6	1.0	0	0.0	184.0	163.65	144.175	0.0
LFQ	sum__deqms|bh|median|impseqrob|fc0.5|a0.05|none|k2	sum	median	impseqrob	deqms	0.5	bh	6	6	1.0	0	0.0	184.3	163.85	54.400000000000006	0.0
LFQ	sum__limrots|bh|median|impseqrob|fc0.5|a0.05|none|k2	sum	median	impseqrob	limrots	0.5	bh	6	6	1.0	0	0.0	184.85	200.98333333333335	96.42500000000001	0.0
LFQ	pibaq__rots|bh|none|minprob|fc0.5|a0.05|none|k2	pibaq	none	minprob	rots	0.5	bh	6	6	1.0	0	0.0	184.9	180.58333333333334	80.82499999999999	0.0
LFQ	sum__deqms|bh|none|minprob|fc0.5|a0.05|none|k2	sum	none	minprob	deqms	0.5	bh	6	6	1.0	0	0.0	185.1	139.70000000000002	117.39999999999998	0.0
LFQ	pibaq__limrots|bh|median|qrilc|fc0.5|a0.05|none|k2	pibaq	median	qrilc	limrots	0.5	bh	6	6	1.0	0	0.0	185.45	189.06666666666663	68.32500000000002	0.0
LFQ	pibaq__limrots|bh|none|minprob|fc0.5|a0.05|none|k2	pibaq	none	minprob	limrots	0.5	bh	6	6	1.0	0	0.0	185.7	183.83333333333334	62.17499999999998	0.0
LFQ	sum__limma|bh|none|impseq|fc0.5|a0.05|none|k2	sum	none	impseq	limma	0.5	bh	6	6	1.0	0	0.0	185.9	165.13333333333333	83.70000000000002	0.0
LFQ	sum__rots|bh|median|mindet|fc0.5|a0.05|none|k2	sum	median	mindet	rots	0.5	bh	6	6	1.0	0	0.0	186.0	175.38333333333333	91.72500000000001	0.0
LFQ	sum__deqms|bh|none|none|fc0.5|a0.05|none|k2	sum	none	none	deqms	0.5	bh	6	6	1.0	0	0.0	186.15	173.11666666666667	104.475	0.0
LFQ	sum__rots|bh|none|seqknn|fc0.5|a0.05|none|k2	sum	none	seqknn	rots	0.5	bh	6	6	1.0	0	0.0	186.3	188.8166666666667	62.32499999999999	0.0
LFQ	sum__limrots|bh|none|mindet|fc0.5|a0.05|none|k2	sum	none	mindet	limrots	0.5	bh	6	6	1.0	0	0.0	186.35	164.78333333333333	85.12499999999999	0.0
LFQ	sum__deqms|bh|median|qrilc|fc0.5|a0.05|none|k2	sum	median	qrilc	deqms	0.5	bh	6	6	1.0	0	0.0	186.4	182.46666666666667	57.150000000000006	0.0
LFQ	directlfq__limrots|bh|median|impseq|fc0.5|a0.05|none|k2	directlfq	median	impseq	limrots	0.5	bh	6	6	1.0	0	0.0	187.7	150.01666666666668	129.3	0.0
LFQ	pibaq__rots|bh|median|impseqrob|fc0.5|a0.05|none|k2	pibaq	median	impseqrob	rots	0.5	bh	6	6	1.0	0	0.0	187.75	190.95000000000002	109.07499999999999	0.0
LFQ	top3__deqms|bh|median|knn|fc0.5|a0.05|none|k2	top3	median	knn	deqms	0.5	bh	6	6	1.0	0	0.0	187.85	191.36666666666667	73.52499999999998	0.0
LFQ	pibaq__limrots|bh|median|mindet|fc0.5|a0.05|none|k2	pibaq	median	mindet	limrots	0.5	bh	6	6	1.0	0	0.0	188.25	177.6833333333333	63.82499999999999	0.0
LFQ	sum__limma|bh|median|none|fc0.5|a0.05|none|k2	sum	median	none	limma	0.5	bh	6	6	1.0	0	0.0	188.3	184.80000000000004	135.39999999999998	0.0
LFQ	pibaq__rots|bh|median|qrilc|fc0.5|a0.05|none|k2	pibaq	median	qrilc	rots	0.5	bh	6	6	1.0	0	0.0	188.8	204.10000000000002	89.54999999999995	0.0
LFQ	sum__limrots|bh|median|impseq|fc0.5|a0.05|none|k2	sum	median	impseq	limrots	0.5	bh	6	6	1.0	0	0.0	188.95	191.24999999999997	55.57499999999999	0.0
LFQ	sum__rots|bh|median|impseq|fc0.5|a0.05|none|k2	sum	median	impseq	rots	0.5	bh	6	6	1.0	0	0.0	189.05	190.78333333333333	53.525000000000006	0.0
LFQ	maxlfq__deqms|bh|median|none|fc0.5|a0.05|none|k2	maxlfq	median	none	deqms	0.5	bh	6	6	1.0	0	0.0	189.2	175.85	102.975	0.0
LFQ	pibaq__limrots|bh|none|qrilc|fc0.5|a0.05|none|k2	pibaq	none	qrilc	limrots	0.5	bh	6	6	1.0	0	0.0	189.25	188.96666666666667	62.275000000000006	0.0
LFQ	maxlfq__rots|bh|median|mindet|fc0.5|a0.05|none|k2	maxlfq	median	mindet	rots	0.5	bh	6	6	1.0	0	0.0	189.35000000000002	158.45	98.925	0.0
LFQ	pibaq__limrots|bh|median|seqknn|fc0.5|a0.05|none|k2	pibaq	median	seqknn	limrots	0.5	bh	6	6	1.0	0	0.0	189.5	164.88333333333333	140.025	0.0
LFQ	sum__rots|bh|none|impseqrob|fc0.5|a0.05|none|k2	sum	none	impseqrob	rots	0.5	bh	6	6	1.0	0	0.0	189.6	190.28333333333333	78.375	0.0
LFQ	pibaq__rots|bh|median|seqknn|fc0.5|a0.05|none|k2	pibaq	median	seqknn	rots	0.5	bh	6	6	1.0	0	0.0	189.89999999999998	168.85	88.275	0.0
LFQ	sum__rots|bh|none|impseq|fc0.5|a0.05|none|k2	sum	none	impseq	rots	0.5	bh	6	6	1.0	0	0.0	190.15	190.33333333333334	72.40000000000003	0.0
LFQ	top3__limma|bh|median|minprob|fc0.5|a0.05|none|k2	top3	median	minprob	limma	0.5	bh	6	6	1.0	0	0.0	190.39999999999998	185.5333333333333	50.95000000000002	0.0
LFQ	top3__limma|bh|median|knn|fc0.5|a0.05|none|k2	top3	median	knn	limma	0.5	bh	6	6	1.0	0	0.0	190.6	191.80000000000004	75.19999999999999	0.0
LFQ	sum__deqms|bh|none|seqknn|fc0.5|a0.05|none|k2	sum	none	seqknn	deqms	0.5	bh	6	6	1.0	0	0.0	190.9	158.2	108.85000000000001	0.0
LFQ	pibaq__rots|bh|none|qrilc|fc0.5|a0.05|none|k2	pibaq	none	qrilc	rots	0.5	bh	6	6	1.0	0	0.0	191.05	181.20000000000002	75.775	0.0
LFQ	pibaq__limrots|bh|none|impseq|fc0.5|a0.05|none|k2	pibaq	none	impseq	limrots	0.5	bh	6	6	1.0	0	0.0	191.05	194.01666666666665	40.125	0.0
LFQ	sum__deqms|bh|none|knn|fc0.5|a0.05|none|k2	sum	none	knn	deqms	0.5	bh	6	6	1.0	0	0.0	191.6	167.66666666666666	76.0	0.0
LFQ	top3__limrots|bh|median|mindet|fc0.5|a0.05|none|k2	top3	median	mindet	limrots	0.5	bh	6	6	1.0	0	0.0	191.60000000000002	191.48333333333335	71.275	0.0
LFQ	top3__rots|bh|median|mindet|fc0.5|a0.05|none|k2	top3	median	mindet	rots	0.5	bh	6	6	1.0	0	0.0	191.95	199.78333333333333	68.225	0.0
LFQ	sum__limma|bh|none|none|fc0.5|a0.05|none|k2	sum	none	none	limma	0.5	bh	6	6	1.0	0	0.0	192.05	180.41666666666666	73.87500000000003	0.0
LFQ	top3__deqms|bh|median|qrilc|fc0.5|a0.05|none|k2	top3	median	qrilc	deqms	0.5	bh	6	6	1.0	0	0.0	192.1	199.73333333333335	40.80000000000001	0.0
LFQ	pibaq__rots|bh|median|knn|fc0.5|a0.05|none|k2	pibaq	median	knn	rots	0.5	bh	6	6	1.0	0	0.0	192.3	174.98333333333332	46.32500000000002	0.0
LFQ	pibaq__limrots|bh|median|impseqrob|fc0.5|a0.05|none|k2	pibaq	median	impseqrob	limrots	0.5	bh	6	6	1.0	0	0.0	193.25	173.98333333333332	135.575	0.0
LFQ	maxlfq__limma|bh|median|qrilc|fc0.5|a0.05|none|k2	maxlfq	median	qrilc	limma	0.5	bh	6	6	1.0	0	0.0	193.60000000000002	183.83333333333334	25.55000000000001	0.0
LFQ	pibaq__limrots|bh|median|knn|fc0.5|a0.05|none|k2	pibaq	median	knn	limrots	0.5	bh	6	6	1.0	0	0.0	194.2	169.11666666666667	109.975	0.0
LFQ	sum__limma|bh|none|seqknn|fc0.5|a0.05|none|k2	sum	none	seqknn	limma	0.5	bh	6	6	1.0	0	0.0	194.95	158.55000000000004	113.52499999999999	0.0
LFQ	sum__rots|bh|median|minprob|fc0.5|a0.05|none|k2	sum	median	minprob	rots	0.5	bh	6	6	1.0	0	0.0	194.95	181.81666666666663	72.275	0.0
LFQ	maxlfq__limrots|bh|median|qrilc|fc0.5|a0.05|none|k2	maxlfq	median	qrilc	limrots	0.5	bh	6	6	1.0	0	0.0	195.15	194.04999999999998	81.12499999999997	0.0
LFQ	sum__limma|bh|median|impseq|fc0.5|a0.05|none|k2	sum	median	impseq	limma	0.5	bh	6	6	1.0	0	0.0	195.5	171.5333333333333	60.44999999999999	0.0
LFQ	sum__deqms|bh|median|none|fc0.5|a0.05|none|k2	sum	median	none	deqms	0.5	bh	6	6	1.0	0	0.0	195.7	187.26666666666665	141.45	0.0
LFQ	pibaq__limrots|bh|none|impseqrob|fc0.5|a0.05|none|k2	pibaq	none	impseqrob	limrots	0.5	bh	6	6	1.0	0	0.0	197.35000000000002	198.91666666666666	70.67499999999998	0.0
LFQ	pibaq__deqms|bh|median|qrilc|fc0.5|a0.05|none|k2	pibaq	median	qrilc	deqms	0.5	bh	6	6	1.0	0	0.0	197.9	196.69999999999996	56.5	0.0
LFQ	sum__limma|bh|median|qrilc|fc0.5|a0.05|none|k2	sum	median	qrilc	limma	0.5	bh	6	6	1.0	0	0.0	199.0	194.83333333333334	65.54999999999998	0.0
LFQ	maxlfq__limrots|bh|median|none|fc0.5|a0.05|none|k2	maxlfq	median	none	limrots	0.5	bh	6	6	1.0	0	0.0	199.2	201.5	48.44999999999999	0.0
LFQ	sum__limma|bh|none|minprob|fc0.5|a0.05|none|k2	sum	none	minprob	limma	0.5	bh	6	6	1.0	0	0.0	199.4	157.46666666666667	79.79999999999998	0.0
LFQ	pibaq__rots|bh|median|none|fc0.5|a0.05|none|k2	pibaq	median	none	rots	0.5	bh	6	6	1.0	0	0.0	200.10000000000002	205.8166666666667	47.67499999999998	0.0
LFQ	pibaq__limrots|bh|none|knn|fc0.5|a0.05|none|k2	pibaq	none	knn	limrots	0.5	bh	6	6	1.0	0	0.0	200.35	192.38333333333333	40.474999999999966	0.0
LFQ	sum__deqms|bh|median|impseq|fc0.5|a0.05|none|k2	sum	median	impseq	deqms	0.5	bh	6	6	1.0	0	0.0	201.3	171.6833333333333	46.50000000000003	0.0
LFQ	top3__deqms|bh|none|none|fc0.5|a0.05|none|k2	top3	none	none	deqms	0.5	bh	6	6	1.0	0	0.0	203.10000000000002	203.26666666666665	57.5	0.0
LFQ	sum__limrots|bh|median|knn|fc0.5|a0.05|none|k2	sum	median	knn	limrots	0.5	bh	6	6	1.0	0	0.0	203.25	203.75	17.274999999999977	0.0
LFQ	top3__rots|bh|median|impseq|fc0.5|a0.05|none|k2	top3	median	impseq	rots	0.5	bh	6	6	1.0	0	0.0	203.25	209.03333333333333	98.57500000000002	0.0
LFQ	top3__limma|bh|none|none|fc0.5|a0.05|none|k2	top3	none	none	limma	0.5	bh	6	6	1.0	0	0.0	203.6	201.19999999999996	62.20000000000002	0.0
LFQ	pibaq__rots|bh|median|minprob|fc0.5|a0.05|none|k2	pibaq	median	minprob	rots	0.5	bh	6	6	1.0	0	0.0	203.65	202.88333333333333	96.92499999999998	0.0
LFQ	sum__limrots|bh|median|minprob|fc0.5|a0.05|none|k2	sum	median	minprob	limrots	0.5	bh	6	6	1.0	0	0.0	203.8	195.85000000000002	21.774999999999977	0.0
LFQ	maxlfq__rots|bh|median|none|fc0.5|a0.05|none|k2	maxlfq	median	none	rots	0.5	bh	6	6	1.0	0	0.0	203.9	211.56666666666663	66.84999999999997	0.0
LFQ	sum__rots|bh|median|impseqrob|fc0.5|a0.05|none|k2	sum	median	impseqrob	rots	0.5	bh	6	6	1.0	0	0.0	204.35000000000002	201.14999999999998	96.02499999999998	0.0
LFQ	sum__rots|bh|none|minprob|fc0.5|a0.05|none|k2	sum	none	minprob	rots	0.5	bh	6	6	1.0	0	0.0	205.45	181.48333333333335	90.57500000000002	0.0
LFQ	sum__limrots|bh|none|seqknn|fc0.5|a0.05|none|k2	sum	none	seqknn	limrots	0.5	bh	6	6	1.0	0	0.0	205.55	191.51666666666665	41.025000000000006	0.0
LFQ	sum__limrots|bh|none|impseq|fc0.5|a0.05|none|k2	sum	none	impseq	limrots	0.5	bh	6	6	1.0	0	0.0	206.2	197.04999999999998	32.82499999999999	0.0
LFQ	sum__rots|bh|none|none|fc0.5|a0.05|none|k2	sum	none	none	rots	0.5	bh	6	6	1.0	0	0.0	206.8	208.18333333333337	104.92500000000004	0.0
LFQ	top3__rots|bh|median|seqknn|fc0.5|a0.05|none|k2	top3	median	seqknn	rots	0.5	bh	6	6	1.0	0	0.0	206.8	209.91666666666663	41.650000000000006	0.0
LFQ	top3__rots|bh|none|mindet|fc0.5|a0.05|none|k2	top3	none	mindet	rots	0.5	bh	6	6	1.0	0	0.0	206.95	198.6833333333333	92.82499999999999	0.0
LFQ	sum__deqms|bh|none|qrilc|fc0.5|a0.05|none|k2	sum	none	qrilc	deqms	0.5	bh	6	6	1.0	0	0.0	208.3	171.04999999999998	124.95	0.0
LFQ	top3__rots|bh|median|minprob|fc0.5|a0.05|none|k2	top3	median	minprob	rots	0.5	bh	6	6	1.0	0	0.0	208.55	187.68333333333337	63.224999999999994	0.0
LFQ	top3__limma|bh|median|impseq|fc0.5|a0.05|none|k2	top3	median	impseq	limma	0.5	bh	6	6	1.0	0	0.0	208.7	187.76666666666665	71.80000000000001	0.0
